,crypto,total_return,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
347,KING-USD,0.0,2021-12-31,2022-10-08,282 days 00:00:00,100.0,100.0,0.0,-97.8764626969825,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
346,KICKS-USD,0.0,2021-12-31,2022-07-16,198 days 00:00:00,100.0,100.0,0.0,-61.92388587392129,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
429,MOCA-USD,0.0,2021-12-31,2022-02-07,39 days 00:00:00,100.0,100.0,0.0,-36.93295348715273,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
431,MON-USD,0.0,2021-12-31,2024-08-06,700,100.0,100.0,0.0,443.11236157408143,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
341,KARRAT-USD,0.0,2024-04-21,2024-08-06,107,100.0,100.0,0.0,-49.927797575294775,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
434,MOXIE-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
435,MPC-USD,0.0,2021-12-31,2022-12-28,363 days 00:00:00,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
437,MSN-USD,0.0,2021-12-31,2022-12-27,362 days 00:00:00,100.0,100.0,0.0,-99.8698615904715,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
360,LADYS-USD,0.0,2023-05-07,2024-08-06,454,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
361,LAI-USD,0.0,2022-01-16,2022-04-16,75,100.0,100.0,0.0,-100.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
409,MAVIA-USD,0.0,2024-02-05,2024-08-06,183,100.0,100.0,0.0,-59.291221190274555,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
406,MASK-USD,0.0,2021-12-31,2022-08-17,230 days 00:00:00,100.0,100.0,0.0,-60.04983495674936,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
386,LRDS-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
392,LUNA-USD,0.0,2021-12-31,2022-05-10,131 days 00:00:00,100.0,100.0,0.0,-38.366444797397016,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
394,LYM-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-77.67784968347927,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
396,MAGIC-USD,0.0,2021-12-31,2022-11-30,335 days 00:00:00,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
400,MANEKI-USD,0.0,2022-04-19,2022-07-21,48,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
401,MANTA-USD,0.0,2024-01-17,2024-08-06,202,100.0,100.0,0.0,-68.95124132629775,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
375,LL-USD,0.0,2022-12-14,2024-08-06,131,100.0,100.0,0.0,-94.5604681125699,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
374,LKI-USD,0.0,2024-06-18,2024-08-06,49,100.0,100.0,0.0,15.909898696998216,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
372,LIT-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-94.58500402475222,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
371,LISTA-USD,0.0,2024-06-19,2024-08-06,48,100.0,100.0,0.0,-50.151082088067426,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
402,MAPO-USD,0.0,2024-03-22,2024-08-06,137,100.0,100.0,0.0,-80.30292631235336,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
369,LINA-USD,0.0,2021-12-31,2023-07-24,571 days 00:00:00,100.0,100.0,0.0,261.3026823078414,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
368,LIKE-USD,0.0,2021-12-31,2024-08-06,946,100.0,100.0,0.0,-97.31759123364098,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
367,LFT-USD,0.0,2022-03-31,2023-07-17,474 days 00:00:00,100.0,100.0,0.0,-98.94227090180509,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
366,LENDS-USD,0.0,2024-02-12,2024-08-06,176,100.0,100.0,0.0,-93.92237979331868,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
405,MASA-USD,0.0,2024-04-10,2024-08-06,118,100.0,100.0,0.0,-86.48681008657549,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
364,LBR-USD,0.0,2021-12-31,2024-08-06,759,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
440,MTS-USD,0.0,2021-12-31,2023-12-16,715,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
332,ISSP-USD,0.0,2024-01-17,2024-08-06,202,100.0,100.0,0.0,-90.84478453876386,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
330,ISME-USD,0.0,2024-03-28,2024-08-06,131,100.0,100.0,0.0,-84.8193107648019,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
305,HON-USD,0.0,2022-02-09,2024-08-06,909,100.0,100.0,0.0,-97.7410753596262,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
469,NTRN-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-9.690946427455117,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
302,HLG-USD,0.0,2024-05-28,2024-08-06,70,100.0,100.0,0.0,-90.16708357884208,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
301,HIUNDEAD-USD,0.0,2023-02-10,2024-08-06,543,100.0,100.0,0.0,-97.72779918098117,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
300,HISEALS-USD,0.0,2023-02-26,2024-08-06,527,100.0,100.0,0.0,-92.4059294353601,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
298,HIP-USD,0.0,2021-12-31,2022-08-01,214 days 00:00:00,100.0,100.0,0.0,-79.99999954525263,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
577,SAVM-USD,0.0,2024-01-18,2024-08-06,201,100.0,100.0,0.0,-90.51049218861733,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
471,NWC-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-82.3275057599979,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
295,HIFRIENDS-USD,0.0,2023-02-16,2024-08-06,537,100.0,100.0,0.0,-98.67401882670154,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
294,HIFI-USD,0.0,2021-12-31,2024-01-08,739 days 00:00:00,100.0,100.0,0.0,-99.92855441647535,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
477,OFN-USD,0.0,2023-10-23,2024-08-06,288,100.0,100.0,0.0,-12.499108398691261,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
292,HIENS3-USD,0.0,2022-09-12,2024-08-06,694,100.0,100.0,0.0,-85.45939209285187,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
290,HIBAKC-USD,0.0,2023-05-24,2024-08-06,437,100.0,100.0,0.0,-98.73038144184773,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
289,HFT-USD,0.0,2021-12-31,2023-07-06,523,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
484,OMNI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-71.5171048855174,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
485,ONDO-USD,0.0,2024-01-17,2024-08-06,202,100.0,100.0,0.0,217.3801111716838,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
486,ONE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-69.51811424481072,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
489,OORT-USD,0.0,2024-01-28,2024-02-06,10 days 00:00:00,100.0,100.0,0.0,-37.953204497099655,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
468,NRN-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
467,NOT-USD,0.0,2024-05-15,2024-08-06,83,100.0,100.0,0.0,61.448002549090866,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
328,IRON-USD,0.0,2021-12-31,2024-03-13,804 days 00:00:00,100.0,100.0,0.0,132.310892309212,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
308,HTX-USD,0.0,2024-01-23,2024-08-06,196,100.0,100.0,0.0,-56.635366406426066,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
327,IRL-USD,0.0,2023-12-19,2024-08-06,231,100.0,100.0,0.0,-91.06422749110759,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
442,MUBI-USD,0.0,2023-11-13,2024-08-06,267,100.0,100.0,0.0,174.2310121468787,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
445,MXM-USD,0.0,2022-07-10,2023-04-26,291 days 00:00:00,100.0,100.0,0.0,-93.74999999999999,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
448,NATIX-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
449,NAVI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-80.86299764339645,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
322,IO-USD,0.0,2021-12-31,2022-04-10,101 days 00:00:00,100.0,100.0,0.0,-25.0470157537362,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
321,INSP-USD,0.0,2023-12-05,2024-08-06,245,100.0,100.0,0.0,-94.84392085134432,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
450,NAVX-USD,0.0,2024-02-06,2024-08-06,182,100.0,100.0,0.0,-68.78370950358233,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
318,IMX-USD,0.0,2021-12-31,2022-07-22,204 days 00:00:00,100.0,100.0,0.0,-97.67142527907644,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
454,NEON-USD,0.0,2022-08-16,2022-12-19,126 days 00:00:00,100.0,100.0,0.0,-35.560860000847704,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
455,NETVR-USD,0.0,2024-01-31,2024-08-06,188,100.0,100.0,0.0,28.01255955044233,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
456,NFP-USD,0.0,2022-04-10,2023-06-03,420 days 00:00:00,100.0,100.0,0.0,-78.46333702440167,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
457,NFT-USD,0.0,2021-12-31,2024-01-14,745 days 00:00:00,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
460,NIBI-USD,0.0,2024-03-11,2024-08-06,148,100.0,100.0,0.0,-90.32522108301642,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
463,NLK-USD,0.0,2024-06-02,2024-08-06,65,100.0,100.0,0.0,-52.13106746790793,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
310,HYVE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-96.37727907090088,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
466,NORD-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-98.25447603156503,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
297,HIMFERS-USD,0.0,2023-01-15,2024-08-06,569,100.0,100.0,0.0,-81.22365168390124,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
594,SILLY-USD,0.0,2023-12-20,2024-08-06,230,100.0,100.0,0.0,-90.80359957389274,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
578,SCA-USD,0.0,2021-12-31,2024-08-06,738,100.0,100.0,0.0,-89.92881559198435,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
723,WIF-USD,0.0,2023-12-18,2024-08-06,232,100.0,100.0,0.0,853.5574750204983,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
80,BEFI-USD,0.0,2024-03-24,2024-08-06,135,100.0,100.0,0.0,-94.05703456227388,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
79,BEER-USD,0.0,2021-12-31,2024-05-30,882 days 00:00:00,100.0,100.0,0.0,-92.79806588511772,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
76,BCUT-USD,0.0,2024-02-19,2024-08-06,169,100.0,100.0,0.0,-92.03902059537914,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
74,BBL-USD,0.0,2021-12-31,2022-12-27,362 days 00:00:00,100.0,100.0,0.0,-97.82686787316828,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
73,BB-USD,0.0,2021-12-31,2022-11-16,321 days 00:00:00,100.0,100.0,0.0,-52.9285333606641,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
702,VENOM-USD,0.0,2024-03-24,2024-08-06,135,100.0,100.0,0.0,-76.00792450480792,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
703,VERSE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-99.43124488590152,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
705,VIDT-USD,0.0,2021-12-31,2022-12-05,340 days 00:00:00,100.0,100.0,0.0,-95.46261304966356,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
69,BANANA-USD,0.0,2021-12-31,2023-03-28,453 days 00:00:00,100.0,100.0,0.0,-93.72692958214172,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
706,VINU-USD,0.0,2021-12-31,2024-08-06,882,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
67,BABYDOGE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
707,VISION-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-89.34928783028603,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
708,VOLT-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,17.382839539348115,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
712,VRTX-USD,0.0,2023-11-21,2024-08-06,259,100.0,100.0,0.0,-65.61428214836529,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
63,AVAIL-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
715,W-USD,0.0,2024-03-04,2024-08-06,155,100.0,100.0,0.0,-99.23804499757377,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
60,AURORA-USD,0.0,2021-12-31,2024-01-14,605,100.0,100.0,0.0,-91.13015605817503,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
699,VEGA-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-98.31194974156209,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
82,BFC-USD,0.0,2021-12-31,2022-03-08,68 days 00:00:00,100.0,100.0,0.0,-99.63636363531123,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
697,VANRY-USD,0.0,2023-11-11,2024-08-06,260,100.0,100.0,0.0,78.08235368686634,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
98,BOME-USD,0.0,2024-03-13,2024-08-06,146,100.0,100.0,0.0,275.34398204860577,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
683,UNI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-21.658638520804463,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
110,BTCUP-USD,0.0,2021-12-31,2024-03-06,797 days 00:00:00,100.0,100.0,0.0,-75.8718995754377,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
109,BTCDOWN-USD,0.0,2021-12-31,2024-03-06,797 days 00:00:00,100.0,100.0,0.0,-90.43351949258846,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
684,UNO-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-93.7281633546319,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
105,BRISE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
104,BRETT-USD,0.0,2023-05-01,2023-06-07,33,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
580,SCPT-USD,0.0,2023-12-20,2024-08-06,230,100.0,100.0,0.0,-58.25418381085399,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
690,USDE-USD,0.0,2023-02-14,2024-08-06,364,100.0,100.0,0.0,0.3663314135396334,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
84,BIFI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-69.70891223851707,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
95,BOB-USD,0.0,2021-12-31,2024-08-04,948 days 00:00:00,100.0,100.0,0.0,-98.64606840532949,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
94,BNC-USD,0.0,2021-12-31,2022-08-16,229 days 00:00:00,100.0,100.0,0.0,-47.05882248039821,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
695,UXLINK-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
88,BLOCK-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-98.5851186229845,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
87,BLAST-USD,0.0,2021-12-31,2022-07-09,191 days 00:00:00,100.0,100.0,0.0,-60.167713113110565,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
86,BIIS-USD,0.0,2023-12-18,2024-08-06,232,100.0,100.0,0.0,-98.54777892476346,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
696,VAI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,15.521913891345207,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
718,WELL-USD,0.0,2021-12-31,2022-10-08,282 days 00:00:00,100.0,100.0,0.0,-90.46145223384598,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
56,ATH-USD,0.0,2021-12-31,2022-02-24,56 days 00:00:00,100.0,100.0,0.0,-16.561843047386816,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
680,UNA-USD,0.0,2024-06-11,2024-08-06,56,100.0,100.0,0.0,-79.06253697984971,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
55,ATEM-USD,0.0,2022-05-24,2023-04-29,341 days 00:00:00,100.0,100.0,0.0,-87.62886509008912,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
774,ZERC-USD,0.0,2024-05-11,2024-08-06,87,100.0,100.0,0.0,-44.949597009070395,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
775,ZERO-USD,0.0,2021-12-31,2023-08-23,601 days 00:00:00,100.0,100.0,0.0,-94.62510081141777,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
776,ZETA-USD,0.0,2023-11-28,2024-08-06,251,100.0,100.0,0.0,10125.396197955684,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
18,AI-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-69.17953605657618,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
777,ZEUS-USD,0.0,2021-12-31,2022-04-01,38,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
16,AFG-USD,0.0,2024-01-30,2024-08-06,189,100.0,100.0,0.0,-95.73128336499636,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
15,AEVO-USD,0.0,2024-03-12,2024-08-06,147,100.0,100.0,0.0,-89.72743223886368,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
14,AERO-USD,0.0,2022-02-21,2024-08-06,852,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
778,ZEX-USD,0.0,2024-06-30,2024-08-06,37,100.0,100.0,0.0,-77.4673769116704,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
12,AEG-USD,0.0,2023-03-28,2024-08-06,169,100.0,100.0,0.0,-99.46169588553352,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
780,ZK-USD,0.0,2022-03-20,2022-05-22,64 days 00:00:00,100.0,100.0,0.0,-45.771944475984384,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
781,ZKF-USD,0.0,2024-01-02,2024-08-06,217,100.0,100.0,0.0,-92.6002820344906,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
782,ZKJ-USD,0.0,2024-06-11,2024-08-06,56,100.0,100.0,0.0,15.373639936344397,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
8,ACS-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-97.80808231099371,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
783,ZKL-USD,0.0,2023-05-28,2024-08-06,32,100.0,100.0,0.0,250.2721376581358,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
5,ACE-USD,0.0,2021-12-31,2022-03-29,89 days 00:00:00,100.0,100.0,0.0,-53.339996977817194,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
785,ZRO-USD,0.0,2022-08-13,2023-05-04,265 days 00:00:00,100.0,100.0,0.0,-30.09803540007354,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
773,ZEND-USD,0.0,2024-03-13,2024-08-06,146,100.0,100.0,0.0,-94.73772627753854,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
767,ZBCN-USD,0.0,2024-04-05,2024-08-06,122,100.0,100.0,0.0,-97.41268676406247,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
756,XR-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
45,ARB-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-21.744772048889892,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
728,WLTH-USD,0.0,2024-05-29,2024-08-06,69,100.0,100.0,0.0,-63.74751212275681,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
733,WORK-USD,0.0,2021-12-31,2022-04-22,113 days 00:00:00,100.0,100.0,0.0,-64.02194200895907,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
51,ARTY-USD,0.0,2021-12-31,2022-08-15,228 days 00:00:00,100.0,100.0,0.0,-50.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
50,ARTFI-USD,0.0,2024-06-18,2024-08-06,49,100.0,100.0,0.0,90.54284129272385,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
735,WSDM-USD,0.0,2024-05-15,2024-08-06,83,100.0,100.0,0.0,-24.493875160089463,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
740,XCN-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,17.382839539348225,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
46,ARC-USD,0.0,2021-12-31,2022-01-20,21 days 00:00:00,100.0,100.0,0.0,-1.7568058100692951,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
43,APT-USD,0.0,2021-12-31,2024-08-06,947,100.0,100.0,0.0,-99.52107830125313,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
31,ALT-USD,0.0,2021-12-31,2022-05-17,138 days 00:00:00,100.0,100.0,0.0,-38.1386857049612,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
42,APP-USD,0.0,2021-12-31,2022-11-30,335 days 00:00:00,100.0,100.0,0.0,-91.88262156572932,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
748,XEN-USD,0.0,2022-10-08,2024-08-06,668,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
39,AOG-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,359.79259576374307,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
38,ANYONE-USD,0.0,2024-06-27,2024-08-06,40,100.0,100.0,0.0,-33.03543990861242,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
36,ANALOS-USD,0.0,2023-12-21,2024-08-06,229,100.0,100.0,0.0,-94.11692027477201,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
35,AMU-USD,0.0,2024-01-25,2024-08-06,194,100.0,100.0,0.0,-62.6852215770621,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
749,XETA-USD,0.0,2021-12-31,2022-05-13,134 days 00:00:00,100.0,100.0,0.0,-39.09721962473436,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
112,BULL-USD,0.0,2021-12-31,2022-06-15,167 days 00:00:00,100.0,100.0,0.0,-99.29078014719401,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
103,BRAWL-USD,0.0,2021-12-31,2022-06-06,158 days 00:00:00,100.0,100.0,0.0,-83.52534541352563,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
168,DECHAT-USD,0.0,2024-02-28,2024-08-06,160,100.0,100.0,0.0,-86.67674892739429,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
181,DOAI-USD,0.0,2024-08-06,2024-08-06,1,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
158,CYBER-USD,0.0,2023-03-16,2024-08-06,509,100.0,100.0,0.0,-55.02569770740821,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
